chlorophyll_GFF,datetime,chlorophyll_fluorometer,Location,Latitude,Longitude
2.07,24-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.07,25-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
2.07,26-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.76,27-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.76,28-Sep-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.76,29-Sep-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.76,30-Sep-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.76,1-Oct-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.76,2-Oct-20,1.1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
9.76,3-Oct-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.86,4-Oct-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.86,5-Oct-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.86,6-Oct-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.86,7-Oct-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.86,8-Oct-20,1.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.86,9-Oct-20,1.2,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
5.86,10-Oct-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,11-Oct-20,1,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,12-Oct-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,13-Oct-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,14-Oct-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,15-Oct-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,16-Oct-20,0.9,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
6.67,17-Oct-20,0.5,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.87,18-Oct-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.87,19-Oct-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.87,20-Oct-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.87,21-Oct-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.87,22-Oct-20,0.8,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.87,23-Oct-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
16.87,24-Oct-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.89,25-Oct-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.89,26-Oct-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.89,27-Oct-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.89,28-Oct-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.89,29-Oct-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.89,30-Oct-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
20.89,31-Oct-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.28,1-Nov-20,0.7,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.28,2-Nov-20,0.6,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
11.28,3-Nov-20,0.4,Santa Cruz Municipal Wharf Shore Station,36.96,-122.02
